siteid,loinc,days_since_positive,num_patients,mean_value,stdev_val,unmasked_sites_num_patients,masked_sites_num_patients,masked_upper_bound_num_patients
Italy-02,731-0,14,172,1.8,6.138,1,0,0
Italy-02,731-0,15,154,1.3,1.808,1,0,0
Italy-02,731-0,16,129,1.5,2.68,1,0,0
Italy-02,731-0,17,120,1.2,0.706,1,0,0
Italy-02,731-0,18,116,1.8,6.077,1,0,0
Italy-02,731-0,19,107,1.5,3.333,1,0,0
Italy-02,731-0,20,87,1.3,0.713,1,0,0
Italy-02,731-0,21,73,2.2,7.995,1,0,0
Italy-02,731-0,22,64,2,5.471,1,0,0
Italy-02,731-0,23,53,1.3,0.76,1,0,0
Italy-02,731-0,24,43,2.2,5.075,1,0,0
Italy-02,731-0,25,30,1.3,0.656,1,0,0
Italy-02,731-0,26,28,1.4,0.852,1,0,0
Italy-02,731-0,27,30,2.4,4.679,1,0,0
Italy-02,731-0,28,22,1.2,0.688,1,0,0
Italy-02,731-0,29,11,1.4,0.82,1,0,0
Italy-02,731-0,30,11,1.7,1.042,1,0,0
Italy-02,731-0,31,7,1.1,0.918,1,0,0
Italy-02,731-0,32,6,1,0.56,1,0,0
Italy-02,731-0,33,7,1.7,0.978,1,0,0
Italy-02,731-0,34,0,-1,-1,0,1,5
Italy-02,731-0,35,7,1.5,0.767,1,0,0
Italy-02,731-0,36,0,-1,-1,0,1,5
Italy-02,731-0,37,0,-1,-1,0,1,5
Italy-02,731-0,38,0,-1,-1,0,1,5
Italy-02,751-8,-6,46,5.5,4.753,1,0,0
Italy-02,751-8,-5,47,6.4,4.626,1,0,0
Italy-02,751-8,-4,47,7.1,5.123,1,0,0
Italy-02,751-8,-3,60,5.6,3.956,1,0,0
Italy-02,751-8,-2,70,5.6,2.606,1,0,0
Italy-02,751-8,-1,119,6,3.411,1,0,0
Italy-02,751-8,0,608,6.3,3.959,1,0,0
Italy-02,751-8,1,836,6.4,3.992,1,0,0
Italy-02,751-8,2,497,6.5,4.307,1,0,0
Italy-02,751-8,3,461,6.6,3.704,1,0,0
Italy-02,751-8,4,388,6.8,4.362,1,0,0
Italy-02,751-8,5,363,6.8,4.325,1,0,0
Italy-02,751-8,6,358,7.2,3.943,1,0,0
Italy-02,751-8,7,327,7.4,4.44,1,0,0
Italy-02,751-8,8,270,8.5,5.121,1,0,0
Italy-02,751-8,9,273,9,5.382,1,0,0
Italy-02,751-8,10,242,9,5.698,1,0,0
Italy-02,751-8,11,220,8.8,5.61,1,0,0
Italy-02,751-8,12,219,9.6,6.385,1,0,0
Italy-02,751-8,13,177,9.5,6.503,1,0,0
Italy-02,751-8,14,180,10,7.226,1,0,0
Italy-02,751-8,15,159,9.3,6.895,1,0,0
Italy-02,751-8,16,136,9.8,7.621,1,0,0
Italy-02,751-8,17,124,9.3,6.738,1,0,0
Italy-02,751-8,18,122,9.6,7.124,1,0,0
Italy-02,751-8,19,110,9.3,6.194,1,0,0
Italy-02,751-8,20,90,9.8,6.61,1,0,0
Italy-02,751-8,21,75,9,6.189,1,0,0
Italy-02,751-8,22,66,9.6,5.579,1,0,0
Italy-02,751-8,23,55,9.4,6.448,1,0,0
Italy-02,751-8,24,46,9.8,5.952,1,0,0
Italy-02,751-8,25,30,8.8,4.957,1,0,0
Italy-02,751-8,26,32,9.3,6.008,1,0,0
Italy-02,751-8,27,30,8,6.172,1,0,0
Italy-02,751-8,28,22,7.8,5.714,1,0,0
Italy-02,751-8,29,12,8.2,5.69,1,0,0
Italy-02,751-8,30,12,7.3,3.415,1,0,0
Italy-02,751-8,31,8,9.1,5.161,1,0,0
Italy-02,751-8,32,8,7.4,3.177,1,0,0
Italy-02,751-8,33,7,8.6,4.964,1,0,0
Italy-02,751-8,34,0,-1,-1,0,1,5
Italy-02,751-8,35,7,7.8,3.089,1,0,0
Italy-02,751-8,36,0,-1,-1,0,1,5
Italy-02,751-8,37,0,-1,-1,0,1,5
Italy-02,751-8,38,0,-1,-1,0,1,5
Italy-02,7799-0,-6,0,-1,-1,0,1,5
Italy-02,7799-0,-5,0,-1,-1,0,1,5
Italy-02,7799-0,-4,7,3733.4,6032.344,1,0,0
Italy-02,7799-0,-3,10,2859.5,2968.774,1,0,0
Italy-02,7799-0,-2,16,2600.3,2845.413,1,0,0
Italy-02,7799-0,-1,33,4435.3,6496.769,1,0,0
Italy-02,7799-0,0,173,2713.8,4291.303,1,0,0
Italy-02,7799-0,1,245,2619.7,4530.363,1,0,0
Italy-02,7799-0,2,99,2963.3,3812.332,1,0,0
Italy-02,7799-0,3,130,3362.8,5221.704,1,0,0
Italy-02,7799-0,4,128,4421.6,6639.574,1,0,0
Italy-02,7799-0,5,117,5470.9,7534.411,1,0,0
Italy-02,7799-0,6,135,5061.7,6810.896,1,0,0
Italy-02,7799-0,7,135,5084.1,6521.889,1,0,0
Italy-02,7799-0,8,119,5792.8,7334.397,1,0,0
Italy-02,7799-0,9,126,5045.6,5732.93,1,0,0
Italy-02,7799-0,10,117,4952.4,5164.489,1,0,0
Italy-02,7799-0,11,121,4977.6,5486.843,1,0,0
Italy-02,7799-0,12,118,6202.9,6839.725,1,0,0
Italy-02,7799-0,13,105,4857,5047.962,1,0,0
Italy-02,7799-0,14,107,4531.8,4294.544,1,0,0
Italy-02,7799-0,15,103,4429.3,4151.422,1,0,0
Italy-02,7799-0,16,81,4129.5,3909.731,1,0,0
Italy-02,7799-0,17,81,4364,5425.762,1,0,0
Italy-02,7799-0,18,80,3806.4,3395.789,1,0,0
Italy-02,7799-0,19,64,3372,3833.164,1,0,0
Italy-02,7799-0,20,56,5006.4,4183.449,1,0,0
Italy-02,7799-0,21,57,4463.3,4492.281,1,0,0
Italy-02,7799-0,22,48,4138.8,5168.482,1,0,0
Italy-02,7799-0,23,38,4457.3,3815.833,1,0,0
Italy-02,7799-0,24,33,4601.2,5251.372,1,0,0
Italy-02,7799-0,25,25,5266.8,4708.165,1,0,0
Italy-02,7799-0,26,26,4091.7,3764.933,1,0,0
Italy-02,7799-0,27,21,3583.1,2905.104,1,0,0
Italy-02,7799-0,28,14,3683.1,2670.831,1,0,0
Italy-02,7799-0,29,10,3885.9,3224.112,1,0,0
Italy-02,7799-0,30,11,8570.6,10226.433,1,0,0
Italy-02,7799-0,31,0,-1,-1,0,1,5
Italy-02,7799-0,32,6,7106.3,9086.23,1,0,0
Italy-02,7799-0,33,6,2868.7,3865.325,1,0,0
Italy-02,7799-0,34,0,-1,-1,0,1,5
Italy-02,7799-0,35,0,-1,-1,0,1,5
Italy-02,7799-0,37,0,-1,-1,0,1,5
Italy-03,1742-6,-6,19,142.0526316,252.3889137,1,0,0
Italy-03,1742-6,-5,17,145.7058824,208.1218888,1,0,0
Italy-03,1742-6,-4,17,51.29411765,83.50880545,1,0,0
Italy-03,1742-6,-3,15,81.73333333,114.4530263,1,0,0
Italy-03,1742-6,-2,15,66.93333333,77.5761991,1,0,0
Italy-03,1742-6,-1,24,51.875,66.83549727,1,0,0
Italy-03,1742-6,0,69,43.01449275,45.00702323,1,0,0
Italy-03,1742-6,1,445,45.26741573,42.92663912,1,0,0
Italy-03,1742-6,2,224,48.16964286,43.98733784,1,0,0
Italy-03,1742-6,3,269,46.60594796,35.30930654,1,0,0
Italy-03,1742-6,4,198,49.95454545,43.4961105,1,0,0
Italy-03,1742-6,5,197,54.44162437,45.54368718,1,0,0
Italy-03,1742-6,6,181,54.51381215,44.57984195,1,0,0
Italy-03,1742-6,7,153,57.96732026,44.91123091,1,0,0
Italy-03,1742-6,8,137,69.61313869,55.65667448,1,0,0
Italy-03,1742-6,9,143,66.25174825,52.40665323,1,0,0
Italy-03,1742-6,10,128,69.921875,59.06923862,1,0,0
Italy-03,1742-6,11,102,72.94117647,60.76212726,1,0,0
Italy-03,1742-6,12,96,74.60416667,68.58931621,1,0,0
Italy-03,1742-6,13,79,87.84810127,104.029839,1,0,0
Italy-03,1742-6,14,76,87.94736842,130.8116095,1,0,0
Italy-03,1742-6,15,77,88.74025974,127.6294392,1,0,0
Italy-03,1742-6,16,51,97.90196078,130.6853098,1,0,0
Italy-03,1742-6,17,54,81.14814815,74.74040796,1,0,0
Italy-03,1742-6,18,37,75.02702703,84.21549293,1,0,0
Italy-03,1742-6,19,43,75.09302326,87.56380366,1,0,0
Italy-03,1742-6,20,29,82.93103448,136.8961888,1,0,0
Italy-03,1742-6,21,30,56.53333333,28.60761092,1,0,0
Italy-03,1742-6,22,25,51.44,28.53810318,1,0,0
Italy-03,1742-6,23,16,49.5,26.58821794,1,0,0
Italy-03,1742-6,24,20,44.1,21.55995313,1,0,0
Italy-03,1742-6,25,19,49.57894737,23.56625598,1,0,0
Italy-03,1742-6,26,9,49.55555556,20.05686361,1,0,0
Italy-03,1742-6,27,10,49.9,28.18372265,1,0,0
Italy-03,1742-6,28,9,44.66666667,33.09456149,1,0,0
Italy-03,1742-6,29,0,-1,-1,0,1,5
Italy-03,1742-6,30,0,-1,-1,0,1,5
Italy-03,1742-6,31,0,-1,-1,0,1,5
Italy-03,1742-6,32,0,-1,-1,0,1,5
Italy-03,1742-6,33,0,-1,-1,0,1,5
Italy-03,1742-6,34,0,-1,-1,0,1,5
Italy-03,1742-6,35,0,-1,-1,0,1,5
Italy-03,1751-7,-6,13,3.016153846,0.832971973,1,0,0
Italy-03,1751-7,-5,7,3.52,0.650563858,1,0,0
Italy-03,1751-7,-4,12,3.399166667,0.538996683000001,1,0,0
Italy-03,1751-7,-3,10,3.18,0.89704453,1,0,0
Italy-03,1751-7,-2,7,2.92,0.482493523000001,1,0,0
Italy-03,1751-7,-1,9,3.267777778,0.597887485,1,0,0
Italy-03,1751-7,0,10,3.093,0.456607052,1,0,0
Italy-03,1751-7,1,48,3.688333333,0.740730901999998,1,0,0
Italy-03,1751-7,2,131,3.475419847,0.470981397000001,1,0,0
Italy-03,1751-7,3,151,3.409602649,0.487191790999999,1,0,0
Italy-03,1751-7,4,127,3.133622047,0.447415274,1,0,0
Italy-03,1751-7,5,110,3.138363636,0.453005311,1,0,0
Italy-03,1751-7,6,108,3.032685185,0.501479319,1,0,0
Italy-03,1751-7,7,95,3.049684211,0.405893951,1,0,0
Italy-03,1751-7,8,85,3.014,0.410224097,1,0,0
Italy-03,1751-7,9,84,3.005833333,0.408539001999999,1,0,0
Italy-03,1751-7,10,74,3.04027027,0.450360504000001,1,0,0
Italy-03,1751-7,11,73,3.055479452,0.451912727999999,1,0,0
Italy-03,1751-7,12,60,3.0615,0.395349341000001,1,0,0
Italy-03,1751-7,13,52,3.054615385,0.378300957000001,1,0,0
Italy-03,1751-7,14,49,3.035102041,0.491460928000001,1,0,0
Italy-03,1751-7,15,48,3.049166667,0.518269762,1,0,0
Italy-03,1751-7,16,38,3.068947368,0.385961694,1,0,0
Italy-03,1751-7,17,29,2.995862069,0.411473981000001,1,0,0
Italy-03,1751-7,18,27,3.081481481,0.413760463000001,1,0,0
Italy-03,1751-7,19,29,3.102068966,0.434284133999999,1,0,0
Italy-03,1751-7,20,21,3.03952381,0.411162695000001,1,0,0
Italy-03,1751-7,21,23,3.129130435,0.390208721,1,0,0
Italy-03,1751-7,22,15,3.152,0.485918863999999,1,0,0
Italy-03,1751-7,23,15,3.167333333,0.539781261,1,0,0
Italy-03,1751-7,24,15,3.238,0.719495854999999,1,0,0
Italy-03,1751-7,25,13,3.191538462,0.617991992,1,0,0
Italy-03,1751-7,26,6,2.776666667,0.488739876,1,0,0
Italy-03,1751-7,27,0,-1,-1,0,1,5
Italy-03,1751-7,28,0,-1,-1,0,1,5
Italy-03,1751-7,29,0,-1,-1,0,1,5
Italy-03,1751-7,30,0,-1,-1,0,1,5
Italy-03,1751-7,31,0,-1,-1,0,1,5
Italy-03,1751-7,32,0,-1,-1,0,1,5
Italy-03,1751-7,33,0,-1,-1,0,1,5
Italy-03,1751-7,34,0,-1,-1,0,1,5
Italy-03,1751-7,35,0,-1,-1,0,1,5
Italy-03,1920-8,-6,9,247.5555556,338.7004986,1,0,0
Italy-03,1920-8,-5,8,146.25,131.5487416,1,0,0
Italy-03,1920-8,-4,0,-1,-1,0,1,5
Italy-03,1920-8,-3,0,-1,-1,0,1,5
Italy-03,1920-8,-2,6,106.8333333,110.2949077,1,0,0
Italy-03,1920-8,-1,7,95.28571429,109.2164736,1,0,0
Italy-03,1920-8,0,23,83.04347826,72.55686062,1,0,0
Italy-03,1920-8,1,180,88.64444444,106.6099046,1,0,0
Italy-03,1920-8,2,88,104.6136364,81.0120513,1,0,0
Italy-03,1920-8,3,112,82.51785714,44.95643179,1,0,0
Italy-03,1920-8,4,83,87.79518072,53.46933451,1,0,0
Italy-03,1920-8,5,95,88.78947368,80.30048551,1,0,0
Italy-03,1920-8,6,87,76.17241379,61.46055776,1,0,0
Italy-03,1920-8,7,79,72.07594937,39.48702226,1,0,0
Italy-03,1920-8,8,81,71.50617284,47.88374553,1,0,0
Italy-03,1920-8,9,80,66.775,33.09211348,1,0,0
Italy-03,1920-8,10,75,64.22666667,38.7628177,1,0,0
Italy-03,1920-8,11,65,59.95384615,39.01739627,1,0,0
Italy-03,1920-8,12,60,59.55,32.21717881,1,0,0
Italy-03,1920-8,13,54,62.14814815,44.32147033,1,0,0
Italy-03,1920-8,14,47,63.55319149,43.21121458,1,0,0
Italy-03,1920-8,15,59,74.28813559,169.5647624,1,0,0
Italy-03,1920-8,16,40,64.575,77.93846603,1,0,0
Italy-03,1920-8,17,43,51.41860465,37.71145623,1,0,0
Italy-03,1920-8,18,28,50.60714286,20.8368251,1,0,0
Italy-03,1920-8,19,33,47.03030303,38.74877808,1,0,0
Italy-03,1920-8,20,19,59.47368421,63.92388566,1,0,0
Italy-03,1920-8,21,22,44.86363636,29.13727028,1,0,0
Italy-03,1920-8,22,16,44.5,26.87749988,1,0,0
Italy-03,1920-8,23,10,54.5,34.45206009,1,0,0
Italy-03,1920-8,24,13,36.92307692,20.76239204,1,0,0
Italy-03,1920-8,25,14,49.78571429,33.88028374,1,0,0
Italy-03,1920-8,26,7,50,35.09985755,1,0,0
Italy-03,1920-8,27,9,44,37.46331539,1,0,0
Italy-03,1920-8,28,0,-1,-1,0,1,5
Italy-03,1920-8,29,0,-1,-1,0,1,5
Italy-03,1920-8,30,0,-1,-1,0,1,5
Italy-03,1920-8,31,0,-1,-1,0,1,5
Italy-03,1920-8,32,0,-1,-1,0,1,5
Italy-03,1920-8,33,0,-1,-1,0,1,5
Italy-03,1920-8,34,0,-1,-1,0,1,5
Italy-03,1920-8,35,0,-1,-1,0,1,5
Italy-03,1975-2,-6,17,3.732352941,10.74013415,1,0,0
Italy-03,1975-2,-5,9,6.396666667,14.63375892,1,0,0
Italy-03,1975-2,-4,14,4.72,11.63306428,1,0,0
Italy-03,1975-2,-3,10,5.472,12.59888866,1,0,0
Italy-03,1975-2,-2,12,4.821666667,11.36018152,1,0,0
Italy-03,1975-2,-1,13,3.82,10.61932515,1,0,0
Italy-03,1975-2,0,24,2.450833333,7.567121626,1,0,0
Italy-03,1975-2,1,102,1.20245098,3.946128429,1,0,0
Italy-03,1975-2,2,171,0.870584795,3.001669282,1,0,0
Italy-03,1975-2,3,194,0.645927835,0.402652365,1,0,0
Italy-03,1975-2,4,169,0.76,0.80953764,1,0,0
Italy-03,1975-2,5,164,0.982865854,3.029477423,1,0,0
Italy-03,1975-2,6,160,0.8113125,0.71276159,1,0,0
Italy-03,1975-2,7,142,0.76528169,0.724260145,1,0,0
Italy-03,1975-2,8,123,0.834308943,0.898923839,1,0,0
Italy-03,1975-2,9,129,0.828139535,1.081319194,1,0,0
Italy-03,1975-2,10,119,0.80907563,1.104491594,1,0,0
Italy-03,1975-2,11,99,0.755858586,0.900991529,1,0,0
Italy-03,1975-2,12,86,0.726162791,0.790331529,1,0,0
Italy-03,1975-2,13,73,0.688630137,0.657637428,1,0,0
Italy-03,1975-2,14,71,0.675774648,0.530190429,1,0,0
Italy-03,1975-2,15,59,0.702033898,0.478225094,1,0,0
Italy-03,1975-2,16,46,0.702391304,0.488918011,1,0,0
Italy-03,1975-2,17,43,0.628837209,0.397307661,1,0,0
Italy-03,1975-2,18,32,0.6134375,0.416301762,1,0,0
Italy-03,1975-2,19,36,0.5575,0.38196017,1,0,0
Italy-03,1975-2,20,25,0.6332,0.591472175,1,0,0
Italy-03,1975-2,21,25,0.6232,0.634446741,1,0,0
Italy-03,1975-2,22,19,0.682105263,0.810326265,1,0,0
Italy-03,1975-2,23,14,0.717142857,0.868964269,1,0,0
Italy-03,1975-2,24,16,0.748125,0.804348339,1,0,0
Italy-03,1975-2,25,13,0.829230769,0.996188248,1,0,0
Italy-03,1975-2,26,7,1.147142857,1.259890396,1,0,0
Italy-03,1975-2,27,0,-1,-1,0,1,5
Italy-03,1975-2,28,0,-1,-1,0,1,5
Italy-03,1975-2,29,0,-1,-1,0,1,5
Italy-03,1975-2,30,0,-1,-1,0,1,5
Italy-03,1975-2,31,0,-1,-1,0,1,5
Italy-03,1975-2,32,0,-1,-1,0,1,5
Italy-03,1975-2,33,0,-1,-1,0,1,5
Italy-03,1975-2,34,0,-1,-1,0,1,5
Italy-03,1975-2,35,0,-1,-1,0,1,5
Italy-03,1988-5,-6,29,41.98275862,43.21649874,1,0,0
Italy-03,1988-5,-5,22,43.99545455,47.18054964,1,0,0
Italy-03,1988-5,-4,33,45.56060606,51.34460743,1,0,0
Italy-03,1988-5,-3,26,61.82692308,69.65390187,1,0,0
Italy-03,1988-5,-2,29,71.76206897,60.29569052,1,0,0
Italy-03,1988-5,-1,31,70.10322581,74.61283394,1,0,0
Italy-03,1988-5,0,85,65.77882353,63.43922869,1,0,0
Italy-03,1988-5,1,494,84.78198381,81.92254034,1,0,0
Italy-03,1988-5,2,236,106.1754237,80.66787906,1,0,0
Italy-03,1988-5,3,272,113.8639706,87.01302797,1,0,0
Italy-03,1988-5,4,222,117.236036,82.03055031,1,0,0
Italy-03,1988-5,5,212,107.6146226,87.03060813,1,0,0
Italy-03,1988-5,6,192,112.1380208,95.6353719,1,0,0
Italy-03,1988-5,7,169,107.112426,92.40399535,1,0,0
Italy-03,1988-5,8,154,94.66558442,91.83561499,1,0,0
Italy-03,1988-5,9,157,80.7522293,80.65517262,1,0,0
Italy-03,1988-5,10,142,71.89084507,76.26407732,1,0,0
Italy-03,1988-5,11,123,65.57154472,71.99847963,1,0,0
Italy-03,1988-5,12,105,57.34,63.43608625,1,0,0
Italy-03,1988-5,13,87,59.91034483,67.10201715,1,0,0
Italy-03,1988-5,14,83,67.13493976,69.24273218,1,0,0
Italy-03,1988-5,15,82,60.0597561,66.9906864,1,0,0
Italy-03,1988-5,16,56,70.33571429,71.53500206,1,0,0
Italy-03,1988-5,17,51,60.70784314,64.08573895,1,0,0
Italy-03,1988-5,18,37,65.41891892,63.44254986,1,0,0
Italy-03,1988-5,19,43,58.56976744,60.37265833,1,0,0
Italy-03,1988-5,20,33,54.81515152,53.98798548,1,0,0
Italy-03,1988-5,21,31,44.42580645,47.41633311,1,0,0
Italy-03,1988-5,22,26,44.6,53.07482266,1,0,0
Italy-03,1988-5,23,16,56.925,49.64834338,1,0,0
Italy-03,1988-5,24,19,47.48421053,57.10202626,1,0,0
Italy-03,1988-5,25,19,43.22631579,60.09980442,1,0,0
Italy-03,1988-5,26,8,53.6375,50.40759403,1,0,0
Italy-03,1988-5,27,11,31.33636364,42.88147089,1,0,0
Italy-03,1988-5,28,10,26.67,26.72394058,1,0,0
Italy-03,1988-5,29,0,-1,-1,0,1,5
Italy-03,1988-5,30,0,-1,-1,0,1,5
Italy-03,1988-5,31,0,-1,-1,0,1,5
Italy-03,1988-5,32,0,-1,-1,0,1,5
Italy-03,1988-5,33,0,-1,-1,0,1,5
Italy-03,1988-5,34,0,-1,-1,0,1,5
Italy-03,1988-5,35,0,-1,-1,0,1,5
Italy-03,2160-0,-6,30,1.277333333,0.779681338,1,0,0
Italy-03,2160-0,-5,29,1.323103448,0.705701796,1,0,0
Italy-03,2160-0,-4,37,1.253243243,0.52306285,1,0,0
Italy-03,2160-0,-3,30,1.260666667,0.518319122,1,0,0
Italy-03,2160-0,-2,34,1.206470588,0.538487682,1,0,0
Italy-03,2160-0,-1,35,1.093428571,0.500998667,1,0,0
Italy-03,2160-0,0,89,1.226404494,1.287904612,1,0,0
Italy-03,2160-0,1,493,1.114665314,0.837351698,1,0,0
Italy-03,2160-0,2,251,1.232589641,1.408911377,1,0,0
Italy-03,2160-0,3,283,1.08565371,1.028581882,1,0,0
Italy-03,2160-0,4,224,1.0959375,1.280355197,1,0,0
Italy-03,2160-0,5,202,1.102673267,1.107506626,1,0,0
Italy-03,2160-0,6,182,1.029120879,1.148111732,1,0,0
Italy-03,2160-0,7,165,1.022606061,0.729813622,1,0,0
Italy-03,2160-0,8,139,0.984244604,0.588519363,1,0,0
Italy-03,2160-0,9,152,1.083289474,1.028879527,1,0,0
Italy-03,2160-0,10,131,1.025343511,0.852488933,1,0,0
Italy-03,2160-0,11,117,0.988974359,0.550082101,1,0,0
Italy-03,2160-0,12,103,1.016116505,0.670098373,1,0,0
Italy-03,2160-0,13,81,1.133580247,0.985887048,1,0,0
Italy-03,2160-0,14,80,1.000875,0.683539177,1,0,0
Italy-03,2160-0,15,76,1.068289474,0.591239124,1,0,0
Italy-03,2160-0,16,54,1.05537037,0.89023362,1,0,0
Italy-03,2160-0,17,55,0.986727273,0.604596757,1,0,0
Italy-03,2160-0,18,36,1.105833333,0.746785014,1,0,0
Italy-03,2160-0,19,45,1.182666667,1.104392881,1,0,0
Italy-03,2160-0,20,31,1.166129032,0.785840007,1,0,0
Italy-03,2160-0,21,29,1.266206897,1.132220996,1,0,0
Italy-03,2160-0,22,25,1.2904,1.239823509,1,0,0
Italy-03,2160-0,23,16,1.400625,1.287858526,1,0,0
Italy-03,2160-0,24,20,1.1145,0.798752152,1,0,0
Italy-03,2160-0,25,18,1.123888889,0.876927382,1,0,0
Italy-03,2160-0,26,9,1.323333333,1.180667184,1,0,0
Italy-03,2160-0,27,11,0.990909091,0.454366692,1,0,0
Italy-03,2160-0,28,9,1.024444444,0.482781294,1,0,0
Italy-03,2160-0,29,0,-1,-1,0,1,5
Italy-03,2160-0,30,0,-1,-1,0,1,5
Italy-03,2160-0,31,0,-1,-1,0,1,5
Italy-03,2160-0,32,0,-1,-1,0,1,5
Italy-03,2160-0,33,0,-1,-1,0,1,5
Italy-03,2160-0,34,0,-1,-1,0,1,5
Italy-03,2160-0,35,0,-1,-1,0,1,5
Italy-03,2532-0,-6,15,355.6666667,352.0863666,1,0,0
Italy-03,2532-0,-5,6,287,166.4187489,1,0,0
Italy-03,2532-0,-4,12,289,151.4223473,1,0,0
Italy-03,2532-0,-3,13,251.5384615,126.3636389,1,0,0
Italy-03,2532-0,-2,11,235.9090909,131.1605539,1,0,0
Italy-03,2532-0,-1,13,302.7692308,143.2806999,1,0,0
Italy-03,2532-0,0,24,316.0416667,139.2303313,1,0,0
Italy-03,2532-0,1,133,345.3909774,175.4260975,1,0,0
Italy-03,2532-0,2,162,361.2345679,186.4877577,1,0,0
Italy-03,2532-0,3,182,342.0604396,150.0001903,1,0,0
Italy-03,2532-0,4,167,358.994012,147.7319494,1,0,0
Italy-03,2532-0,5,154,340.6948052,154.7914611,1,0,0
Italy-03,2532-0,6,146,347.2328767,276.1183664,1,0,0
Italy-03,2532-0,7,121,313.7107438,196.5305506,1,0,0
Italy-03,2532-0,8,112,325.3392857,175.5304216,1,0,0
Italy-03,2532-0,9,115,295.1565217,138.5551123,1,0,0
Italy-03,2532-0,10,107,288.5420561,106.9985259,1,0,0
Italy-03,2532-0,11,92,283.8478261,95.1998401,1,0,0
Italy-03,2532-0,12,83,272.4457831,88.02566879,1,0,0
Italy-03,2532-0,13,70,271.9428571,84.47517185,1,0,0
Italy-03,2532-0,14,69,261.7681159,87.40644493,1,0,0
Italy-03,2532-0,15,60,268.7833333,100.1932187,1,0,0
Italy-03,2532-0,16,46,263.0434783,105.511233,1,0,0
Italy-03,2532-0,17,41,240.2926829,60.7145962300001,1,0,0
Italy-03,2532-0,18,31,248.1290323,61.51625364,1,0,0
Italy-03,2532-0,19,35,253.7428571,82.79185199,1,0,0
Italy-03,2532-0,20,26,253.7692308,90.61448347,1,0,0
Italy-03,2532-0,21,23,248.826087,78.00445918,1,0,0
Italy-03,2532-0,22,20,256.95,65.73029022,1,0,0
Italy-03,2532-0,23,15,267.0666667,75.52905464,1,0,0
Italy-03,2532-0,24,17,262.5294118,70.98777857,1,0,0
Italy-03,2532-0,25,13,281.6923077,121.5115801,1,0,0
Italy-03,2532-0,26,7,292.1428571,94.13187305,1,0,0
Italy-03,2532-0,27,0,-1,-1,0,1,5
Italy-03,2532-0,28,0,-1,-1,0,1,5
Italy-03,2532-0,29,0,-1,-1,0,1,5
Italy-03,2532-0,30,0,-1,-1,0,1,5
Italy-03,2532-0,31,0,-1,-1,0,1,5
Italy-03,2532-0,32,0,-1,-1,0,1,5
Italy-03,2532-0,33,0,-1,-1,0,1,5
Italy-03,2532-0,34,0,-1,-1,0,1,5
Italy-03,2532-0,35,0,-1,-1,0,1,5
Italy-03,5902-2,-6,15,15.60666667,4.16507017,1,0,0
Italy-03,5902-2,-5,9,16.05555556,6.950919204,1,0,0
Italy-03,5902-2,-4,18,13.72777778,2.338628446,1,0,0
Italy-03,5902-2,-3,15,18.40666667,10.56702869,1,0,0
Italy-03,5902-2,-2,12,20.81666667,15.24829846,1,0,0
Italy-03,5902-2,-1,16,13.5625,2.232151429,1,0,0
Italy-03,5902-2,0,47,13.84893617,3.127220765,1,0,0
Italy-03,5902-2,1,331,14.4102719,6.777043486,1,0,0
Italy-03,5902-2,2,172,14.88197674,7.719828698,1,0,0
Italy-03,5902-2,3,194,15.07319588,11.42650328,1,0,0
Italy-03,5902-2,4,168,15.07142857,7.460098592,1,0,0
Italy-03,5902-2,5,153,14.34901961,4.575925527,1,0,0
Italy-03,5902-2,6,151,14.42384106,5.044068578,1,0,0
Italy-03,5902-2,7,125,14.26,4.269565967,1,0,0
Italy-03,5902-2,8,112,14.73839286,6.736444454,1,0,0
Italy-03,5902-2,9,118,14.66440678,7.420502038,1,0,0
Italy-03,5902-2,10,120,13.74583333,3.765096132,1,0,0
Italy-03,5902-2,11,96,13.70625,4.61457217,1,0,0
Italy-03,5902-2,12,83,12.70240964,1.574644823,1,0,0
Italy-03,5902-2,13,70,13.01714286,2.463941195,1,0,0
Italy-03,5902-2,14,63,12.72063492,1.383212569,1,0,0
Italy-03,5902-2,15,59,13.22542373,1.84779395199999,1,0,0
Italy-03,5902-2,16,47,12.79148936,1.220447136,1,0,0
Italy-03,5902-2,17,38,12.87894737,1.237949022,1,0,0
Italy-03,5902-2,18,32,12.828125,1.082778497,1,0,0
Italy-03,5902-2,19,33,13.28181818,1.351030751,1,0,0
Italy-03,5902-2,20,25,12.776,1.11066046400001,1,0,0
Italy-03,5902-2,21,23,13.24347826,1.211245072,1,0,0
Italy-03,5902-2,22,19,13.02105263,1.130672832,1,0,0
Italy-03,5902-2,23,14,13.1,0.961569230000006,1,0,0
Italy-03,5902-2,24,17,13.55882353,1.182190141,1,0,0
Italy-03,5902-2,25,12,13.55,1.11151002899999,1,0,0
Italy-03,5902-2,26,7,13.44285714,1.36730531,1,0,0
Italy-03,5902-2,27,6,13.15,0.926822528999996,1,0,0
Italy-03,5902-2,28,6,12.71666667,0.884119147000006,1,0,0
Italy-03,5902-2,29,0,-1,-1,0,1,5
Italy-03,5902-2,30,0,-1,-1,0,1,5
Italy-03,5902-2,31,0,-1,-1,0,1,5
Italy-03,5902-2,32,0,-1,-1,0,1,5
Italy-03,5902-2,33,0,-1,-1,0,1,5
Italy-03,5902-2,34,0,-1,-1,0,1,5
